,Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
3212,Yunnan,China,24.974,101.48700000000001,2020-02-03,117,0,5
3213,Zhejiang,China,29.1832,120.0934,2020-02-03,724,0,43
3214,,Colombia,4.5709,-74.2973,2020-02-03,0,0,0
3215,,Congo (Brazzaville),-4.0383,21.7587,2020-02-03,0,0,0
3216,,Congo (Kinshasa),-4.0383,21.7587,2020-02-03,0,0,0
3217,,Costa Rica,9.7489,-83.7534,2020-02-03,0,0,0
3218,,Cote d'Ivoire,7.54,-5.5471,2020-02-03,0,0,0
3219,,Croatia,45.1,15.2,2020-02-03,0,0,0
3220,,Diamond Princess,0.0,0.0,2020-02-03,0,0,0
3221,,Cuba,22.0,-80.0,2020-02-03,0,0,0
3222,,Cyprus,35.1264,33.4299,2020-02-03,0,0,0
3223,,Czechia,49.8175,15.472999999999999,2020-02-03,0,0,0
3224,Faroe Islands,Denmark,61.8926,-6.9118,2020-02-03,0,0,0
3225,Greenland,Denmark,71.7069,-42.6043,2020-02-03,0,0,0
3226,,Denmark,56.2639,9.5018,2020-02-03,0,0,0
3227,,Djibouti,11.8251,42.5903,2020-02-03,0,0,0
3228,,Dominican Republic,18.7357,-70.1627,2020-02-03,0,0,0
3229,,Ecuador,-1.8312,-78.1834,2020-02-03,0,0,0
3230,,Egypt,26.0,30.0,2020-02-03,0,0,0
3231,,El Salvador,13.7942,-88.8965,2020-02-03,0,0,0
3232,,Equatorial Guinea,1.5,10.0,2020-02-03,0,0,0
3233,,Eritrea,15.1794,39.7823,2020-02-03,0,0,0
3234,,Estonia,58.5953,25.0136,2020-02-03,0,0,0
3235,,Eswatini,-26.5225,31.4659,2020-02-03,0,0,0
3236,,Ethiopia,9.145,40.4897,2020-02-03,0,0,0
3237,,Fiji,-17.7134,178.065,2020-02-03,0,0,0
3238,,Finland,64.0,26.0,2020-02-03,1,0,0
3239,French Guiana,France,3.9339,-53.1258,2020-02-03,0,0,0
3240,French Polynesia,France,-17.6797,149.4068,2020-02-03,0,0,0
3241,Guadeloupe,France,16.25,-61.5833,2020-02-03,0,0,0
3242,Mayotte,France,-12.8275,45.1662,2020-02-03,0,0,0
3243,New Caledonia,France,-20.9043,165.618,2020-02-03,0,0,0
3244,Reunion,France,-21.1351,55.2471,2020-02-03,0,0,0
3245,Saint Barthelemy,France,17.9,-62.8333,2020-02-03,0,0,0
3246,St Martin,France,18.0708,-63.0501,2020-02-03,0,0,0
3247,Martinique,France,14.6415,-61.0242,2020-02-03,0,0,0
3248,,France,46.2276,2.2137,2020-02-03,6,0,0
3249,,Gabon,-0.8037,11.6094,2020-02-03,0,0,0
3250,,Gambia,13.4432,-15.3101,2020-02-03,0,0,0
3251,,Georgia,42.3154,43.3569,2020-02-03,0,0,0
3252,,Germany,51.0,9.0,2020-02-03,12,0,0
3253,,Ghana,7.9465,-1.0232,2020-02-03,0,0,0
3254,,Greece,39.0742,21.8243,2020-02-03,0,0,0
3255,,Guatemala,15.7835,-90.2308,2020-02-03,0,0,0
3256,,Guinea,9.9456,-9.6966,2020-02-03,0,0,0
3257,,Guyana,5.0,-58.75,2020-02-03,0,0,0
3258,,Haiti,18.9712,-72.2852,2020-02-03,0,0,0
3259,,Holy See,41.9029,12.4534,2020-02-03,0,0,0
3260,,Honduras,15.2,-86.2419,2020-02-03,0,0,0
3261,,Hungary,47.1625,19.5033,2020-02-03,0,0,0
3262,,Iceland,64.9631,-19.0208,2020-02-03,0,0,0
3263,,India,21.0,78.0,2020-02-03,3,0,0
3264,,Indonesia,-0.7893,113.9213,2020-02-03,0,0,0
3265,,Iran,32.0,53.0,2020-02-03,0,0,0
3266,,Iraq,33.0,44.0,2020-02-03,0,0,0
3267,,Ireland,53.1424,-7.6921,2020-02-03,0,0,0
3268,,Israel,31.0,35.0,2020-02-03,0,0,0
3269,,Italy,43.0,12.0,2020-02-03,2,0,0
3270,,Jamaica,18.1096,-77.2975,2020-02-03,0,0,0
3271,,Japan,36.0,138.0,2020-02-03,20,0,1
3272,,Jordan,31.24,36.51,2020-02-03,0,0,0
3273,,Kazakhstan,48.0196,66.9237,2020-02-03,0,0,0
3274,,Kenya,-0.0236,37.9062,2020-02-03,0,0,0
3275,,South Korea,36.0,128.0,2020-02-03,15,0,0
3276,,Kuwait,29.5,47.75,2020-02-03,0,0,0
3277,,Kyrgyzstan,41.2044,74.7661,2020-02-03,0,0,0
3278,,Latvia,56.8796,24.6032,2020-02-03,0,0,0
3279,,Lebanon,33.8547,35.8623,2020-02-03,0,0,0
3280,,Liberia,6.4281,-9.4295,2020-02-03,0,0,0
3281,,Liechtenstein,47.14,9.55,2020-02-03,0,0,0
3282,,Lithuania,55.1694,23.8813,2020-02-03,0,0,0
3283,,Luxembourg,49.8153,6.1296,2020-02-03,0,0,0
3284,,Madagascar,-18.7669,46.8691,2020-02-03,0,0,0
3285,,Malaysia,2.5,112.5,2020-02-03,8,0,0
3286,,Maldives,3.2028,73.2207,2020-02-03,0,0,0
3287,,Malta,35.9375,14.3754,2020-02-03,0,0,0
3288,,Mauritania,21.0079,10.9408,2020-02-03,0,0,0
3289,,Mauritius,-20.2,57.5,2020-02-03,0,0,0
3290,,Mexico,23.6345,-102.5528,2020-02-03,0,0,0
3291,,Moldova,47.4116,28.3699,2020-02-03,0,0,0
3292,,Monaco,43.7333,7.4167,2020-02-03,0,0,0
3293,,Mongolia,46.8625,103.8467,2020-02-03,0,0,0
3294,,Montenegro,42.5,19.3,2020-02-03,0,0,0
3295,,Morocco,31.7917,-7.0926,2020-02-03,0,0,0
3296,,Namibia,-22.9576,18.4904,2020-02-03,0,0,0
3297,,Nepal,28.1667,84.25,2020-02-03,1,0,0
3298,Aruba,Netherlands,12.5186,-70.0358,2020-02-03,0,0,0
3299,Curacao,Netherlands,12.1696,-68.99,2020-02-03,0,0,0
3300,Sint Maarten,Netherlands,18.0425,-63.0548,2020-02-03,0,0,0
3301,,Netherlands,52.1326,5.2913,2020-02-03,0,0,0
3302,,New Zealand,-40.9006,174.886,2020-02-03,0,0,0
3303,,Nicaragua,12.8654,-85.2072,2020-02-03,0,0,0
3304,,Niger,17.6078,8.0817,2020-02-03,0,0,0
3305,,Nigeria,9.082,8.6753,2020-02-03,0,0,0
3306,,North Macedonia,41.6086,21.7453,2020-02-03,0,0,0
3307,,Norway,60.472,8.4689,2020-02-03,0,0,0
3308,,Oman,21.0,57.0,2020-02-03,0,0,0
3309,,Pakistan,30.3753,69.3451,2020-02-03,0,0,0
3310,,Panama,8.538,-80.7821,2020-02-03,0,0,0
3311,,Papua New Guinea,-6.315,143.9555,2020-02-03,0,0,0
3312,,Paraguay,-23.4425,-58.4438,2020-02-03,0,0,0
3313,,Peru,-9.19,-75.0152,2020-02-03,0,0,0
3314,,Philippines,13.0,122.0,2020-02-03,2,1,0
3315,,Poland,51.9194,19.1451,2020-02-03,0,0,0
3316,,Portugal,39.3999,-8.2245,2020-02-03,0,0,0
3317,,Qatar,25.3548,51.1839,2020-02-03,0,0,0
3318,,Romania,45.9432,24.9668,2020-02-03,0,0,0
3319,,Russia,60.0,90.0,2020-02-03,2,0,0
3320,,Rwanda,-1.9403,29.8739,2020-02-03,0,0,0
3321,,Saint Lucia,13.9094,-60.9789,2020-02-03,0,0,0
3322,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-02-03,0,0,0
3323,,San Marino,43.9424,12.4578,2020-02-03,0,0,0
3324,,Saudi Arabia,24.0,45.0,2020-02-03,0,0,0
3325,,Senegal,14.4974,-14.4524,2020-02-03,0,0,0
3326,,Serbia,44.0165,21.0059,2020-02-03,0,0,0
3327,,Seychelles,-4.6796,55.492,2020-02-03,0,0,0
3328,,Singapore,1.2833,103.8333,2020-02-03,18,0,0
3329,,Slovakia,48.669,19.699,2020-02-03,0,0,0
3330,,Slovenia,46.1512,14.9955,2020-02-03,0,0,0
3331,,Somalia,5.1521,46.1996,2020-02-03,0,0,0
3332,,South Africa,-30.5595,22.9375,2020-02-03,0,0,0
3333,,Spain,40.0,-4.0,2020-02-03,1,0,0
3334,,Sri Lanka,7.0,81.0,2020-02-03,1,0,0
3335,,Sudan,12.8628,30.2176,2020-02-03,0,0,0
3336,,Suriname,3.9193,-56.0278,2020-02-03,0,0,0
3337,,Sweden,63.0,16.0,2020-02-03,1,0,0
3338,,Switzerland,46.8182,8.2275,2020-02-03,0,0,0
3339,,Taiwan*,23.7,121.0,2020-02-03,10,0,0
3340,,Tanzania,-6.369,34.8888,2020-02-03,0,0,0
3341,,Thailand,15.0,101.0,2020-02-03,19,0,5
3342,,Togo,8.6195,0.8248,2020-02-03,0,0,0
3343,,Trinidad and Tobago,10.6918,-61.2225,2020-02-03,0,0,0
3344,,Tunisia,34.0,9.0,2020-02-03,0,0,0
3345,,Turkey,38.9637,35.2433,2020-02-03,0,0,0
3346,,Uganda,1.0,32.0,2020-02-03,0,0,0
3347,,Ukraine,48.3794,31.1656,2020-02-03,0,0,0
3348,,United Arab Emirates,24.0,54.0,2020-02-03,5,0,0
3349,Bermuda,United Kingdom,32.3078,-64.7505,2020-02-03,0,0,0
3350,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-02-03,0,0,0
3351,Channel Islands,United Kingdom,49.3723,-2.3644,2020-02-03,0,0,0
3352,Gibraltar,United Kingdom,36.1408,-5.3536,2020-02-03,0,0,0
3353,Isle of Man,United Kingdom,54.2361,-4.5481,2020-02-03,0,0,0
3354,Montserrat,United Kingdom,16.7425,-62.1874,2020-02-03,0,0,0
3355,,United Kingdom,55.3781,-3.4360000000000004,2020-02-03,2,0,0
3356,,Uruguay,-32.5228,-55.7658,2020-02-03,0,0,0
3357,,US,37.0902,-95.7129,2020-02-03,11,0,0
3358,,Uzbekistan,41.3775,64.5853,2020-02-03,0,0,0
3359,,Venezuela,6.4238,-66.5897,2020-02-03,0,0,0
3360,,Vietnam,16.0,108.0,2020-02-03,8,0,1
3361,,Zambia,-15.4167,28.2833,2020-02-03,0,0,0
3362,,Zimbabwe,-20.0,30.0,2020-02-03,0,0,0
3363,Diamond Princess,Canada,0.0,0.0,2020-02-03,0,0,0
3364,,Dominica,15.415,-61.371,2020-02-03,0,0,0
3365,,Grenada,12.1165,-61.678999999999995,2020-02-03,0,0,0
3366,,Mozambique,-18.665695,35.529562,2020-02-03,0,0,0
3367,,Syria,34.802075,38.99681500000001,2020-02-03,0,0,0
3368,,Timor-Leste,-8.874217,125.727539,2020-02-03,0,0,0
3369,,Belize,13.1939,-59.5432,2020-02-03,0,0,0
3370,,Laos,19.856270000000002,102.495496,2020-02-03,0,0,0
3371,,Libya,26.3351,17.228331,2020-02-03,0,0,0
3372,,West Bank and Gaza,31.9522,35.2332,2020-02-03,0,0,0
3373,,Guinea-Bissau,11.8037,-15.1804,2020-02-03,0,0,0
3374,,Mali,17.570692,-3.996166000000001,2020-02-03,0,0,0
3375,,Saint Kitts and Nevis,17.357822,-62.782998,2020-02-03,0,0,0
3376,Northwest Territories,Canada,64.8255,-124.8457,2020-02-03,0,0,0
3377,Yukon,Canada,64.2823,-135.0,2020-02-03,0,0,0
3378,,Kosovo,42.602636,20.902977,2020-02-03,0,0,0
3379,,Burma,21.9162,95.956,2020-02-03,0,0,0
3380,Anguilla,United Kingdom,18.2206,-63.0686,2020-02-03,0,0,0
3381,British Virgin Islands,United Kingdom,18.4207,-64.64,2020-02-03,0,0,0
3382,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-02-03,0,0,0
3383,,MS Zaandam,0.0,0.0,2020-02-03,0,0,0
3384,,Botswana,-22.3285,24.6849,2020-02-03,0,0,0
3385,,Burundi,-3.3731,29.9189,2020-02-03,0,0,0
3386,,Sierra Leone,8.460555000000001,-11.779889,2020-02-03,0,0,0
3387,,Malawi,-13.254307999999998,34.301525,2020-02-03,0,0,0
3388,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-02-03,0,0,0
3389,Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-02-03,0,0,0
3390,,South Sudan,6.8770000000000024,31.307,2020-02-03,0,0,0
3391,,Western Sahara,24.2155,-12.8858,2020-02-03,0,0,0
3392,,Sao Tome and Principe,0.18636,6.613081,2020-02-03,0,0,0
3393,,Afghanistan,33.0,65.0,2020-02-04,0,0,0
3394,,Albania,41.1533,20.1683,2020-02-04,0,0,0
3395,,Algeria,28.0339,1.6596,2020-02-04,0,0,0
3396,,Andorra,42.5063,1.5218,2020-02-04,0,0,0
3397,,Angola,-11.2027,17.8739,2020-02-04,0,0,0
3398,,Antigua and Barbuda,17.0608,-61.7964,2020-02-04,0,0,0
3399,,Argentina,-38.4161,-63.6167,2020-02-04,0,0,0
3400,,Armenia,40.0691,45.0382,2020-02-04,0,0,0
3401,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-04,0,0,0
3402,New South Wales,Australia,-33.8688,151.2093,2020-02-04,4,0,2
3403,Northern Territory,Australia,-12.4634,130.8456,2020-02-04,0,0,0
3404,Queensland,Australia,-28.0167,153.4,2020-02-04,3,0,0
3405,South Australia,Australia,-34.9285,138.6007,2020-02-04,2,0,0
3406,Tasmania,Australia,-41.4545,145.9707,2020-02-04,0,0,0
3407,Victoria,Australia,-37.8136,144.9631,2020-02-04,4,0,0
3408,Western Australia,Australia,-31.9505,115.8605,2020-02-04,0,0,0
3409,,Austria,47.5162,14.5501,2020-02-04,0,0,0
3410,,Azerbaijan,40.1431,47.5769,2020-02-04,0,0,0
3411,,Bahamas,25.0343,-77.3963,2020-02-04,0,0,0
3412,,Bahrain,26.0275,50.55,2020-02-04,0,0,0
3413,,Bangladesh,23.685,90.3563,2020-02-04,0,0,0
3414,,Barbados,13.1939,-59.5432,2020-02-04,0,0,0
3415,,Belarus,53.7098,27.9534,2020-02-04,0,0,0
3416,,Belgium,50.8333,4.0,2020-02-04,1,0,0
3417,,Benin,9.3077,2.3158,2020-02-04,0,0,0
3418,,Bhutan,27.5142,90.4336,2020-02-04,0,0,0
3419,,Bolivia,-16.2902,-63.5887,2020-02-04,0,0,0
3420,,Bosnia and Herzegovina,43.9159,17.6791,2020-02-04,0,0,0
3421,,Brazil,-14.235,-51.9253,2020-02-04,0,0,0
3422,,Brunei,4.5353,114.7277,2020-02-04,0,0,0
3423,,Bulgaria,42.7339,25.4858,2020-02-04,0,0,0
3424,,Burkina Faso,12.2383,-1.5616,2020-02-04,0,0,0
3425,,Cabo Verde,16.5388,-23.0418,2020-02-04,0,0,0
3426,,Cambodia,11.55,104.9167,2020-02-04,1,0,0
3427,,Cameroon,3.8480000000000003,11.5021,2020-02-04,0,0,0
3428,Alberta,Canada,53.9333,-116.5765,2020-02-04,0,0,0
3429,British Columbia,Canada,49.2827,-123.1207,2020-02-04,1,0,0
3430,Grand Princess,Canada,37.6489,-122.6655,2020-02-04,0,0,0
3431,Manitoba,Canada,53.7609,-98.8139,2020-02-04,0,0,0
3432,New Brunswick,Canada,46.5653,-66.4619,2020-02-04,0,0,0
3433,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-02-04,0,0,0
3434,Nova Scotia,Canada,44.681999999999995,-63.7443,2020-02-04,0,0,0
3435,Ontario,Canada,51.2538,-85.3232,2020-02-04,3,0,0
3436,Prince Edward Island,Canada,46.5107,-63.4168,2020-02-04,0,0,0
3437,Quebec,Canada,52.9399,-73.5491,2020-02-04,0,0,0
3438,Saskatchewan,Canada,52.9399,-106.4509,2020-02-04,0,0,0
3439,,Central African Republic,6.6111,20.9394,2020-02-04,0,0,0
3440,,Chad,15.4542,18.7322,2020-02-04,0,0,0
3441,,Chile,-35.6751,-71.543,2020-02-04,0,0,0
3442,Anhui,China,31.8257,117.2264,2020-02-04,480,0,20
3443,Beijing,China,40.1824,116.4142,2020-02-04,228,1,23
3444,Chongqing,China,30.0572,107.874,2020-02-04,366,2,9
3445,Fujian,China,26.0789,117.9874,2020-02-04,194,0,3
3446,Gansu,China,37.8099,101.0583,2020-02-04,57,0,4
3447,Guangdong,China,23.3417,113.4244,2020-02-04,813,0,30
3448,Guangxi,China,23.8298,108.7881,2020-02-04,139,0,10
3449,Guizhou,China,26.8154,106.8748,2020-02-04,58,0,2
3450,Hainan,China,19.1959,109.7453,2020-02-04,80,1,5
3451,Hebei,China,39.549,116.1306,2020-02-04,126,1,4
3452,Heilongjiang,China,47.861999999999995,127.7615,2020-02-04,155,2,4
3453,Henan,China,33.882,113.61399999999999,2020-02-04,675,2,27
3454,Hong Kong,China,22.3,114.2,2020-02-04,17,1,0
3455,Hubei,China,30.9756,112.2707,2020-02-04,16678,479,522
3456,Hunan,China,27.6104,111.7088,2020-02-04,593,0,31
3457,Inner Mongolia,China,44.0935,113.9448,2020-02-04,35,0,1
3458,Jiangsu,China,32.9711,119.455,2020-02-04,308,0,12
3459,Jiangxi,China,27.614,115.7221,2020-02-04,476,0,20
3460,Jilin,China,43.6661,126.1923,2020-02-04,42,0,1
3461,Liaoning,China,41.2956,122.6085,2020-02-04,81,0,2
3462,Macau,China,22.1667,113.55,2020-02-04,10,0,0
3463,Ningxia,China,37.2692,106.1655,2020-02-04,34,0,1
3464,Qinghai,China,35.7452,95.9956,2020-02-04,15,0,0
3465,Shaanxi,China,35.1917,108.8701,2020-02-04,142,0,2
3466,Shandong,China,36.3427,118.1498,2020-02-04,275,0,11
3467,Shanghai,China,31.201999999999998,121.4491,2020-02-04,219,1,12
3468,Shanxi,China,37.5777,112.2922,2020-02-04,81,0,4
3469,Sichuan,China,30.6171,102.7103,2020-02-04,282,1,14
3470,Tianjin,China,39.3054,117.323,2020-02-04,67,0,2
3471,Tibet,China,31.6927,88.0924,2020-02-04,1,0,0
3472,Xinjiang,China,41.1129,85.2401,2020-02-04,29,0,0
3473,Yunnan,China,24.974,101.48700000000001,2020-02-04,122,0,5
3474,Zhejiang,China,29.1832,120.0934,2020-02-04,829,0,62
3475,,Colombia,4.5709,-74.2973,2020-02-04,0,0,0
3476,,Congo (Brazzaville),-4.0383,21.7587,2020-02-04,0,0,0
3477,,Congo (Kinshasa),-4.0383,21.7587,2020-02-04,0,0,0
3478,,Costa Rica,9.7489,-83.7534,2020-02-04,0,0,0
3479,,Cote d'Ivoire,7.54,-5.5471,2020-02-04,0,0,0
3480,,Croatia,45.1,15.2,2020-02-04,0,0,0
3481,,Diamond Princess,0.0,0.0,2020-02-04,0,0,0
3482,,Cuba,22.0,-80.0,2020-02-04,0,0,0
3483,,Cyprus,35.1264,33.4299,2020-02-04,0,0,0
3484,,Czechia,49.8175,15.472999999999999,2020-02-04,0,0,0
3485,Faroe Islands,Denmark,61.8926,-6.9118,2020-02-04,0,0,0
3486,Greenland,Denmark,71.7069,-42.6043,2020-02-04,0,0,0
3487,,Denmark,56.2639,9.5018,2020-02-04,0,0,0
3488,,Djibouti,11.8251,42.5903,2020-02-04,0,0,0
3489,,Dominican Republic,18.7357,-70.1627,2020-02-04,0,0,0
3490,,Ecuador,-1.8312,-78.1834,2020-02-04,0,0,0
3491,,Egypt,26.0,30.0,2020-02-04,0,0,0
3492,,El Salvador,13.7942,-88.8965,2020-02-04,0,0,0
3493,,Equatorial Guinea,1.5,10.0,2020-02-04,0,0,0
3494,,Eritrea,15.1794,39.7823,2020-02-04,0,0,0
3495,,Estonia,58.5953,25.0136,2020-02-04,0,0,0
3496,,Eswatini,-26.5225,31.4659,2020-02-04,0,0,0
3497,,Ethiopia,9.145,40.4897,2020-02-04,0,0,0
3498,,Fiji,-17.7134,178.065,2020-02-04,0,0,0
3499,,Finland,64.0,26.0,2020-02-04,1,0,0
3500,French Guiana,France,3.9339,-53.1258,2020-02-04,0,0,0
3501,French Polynesia,France,-17.6797,149.4068,2020-02-04,0,0,0
3502,Guadeloupe,France,16.25,-61.5833,2020-02-04,0,0,0
3503,Mayotte,France,-12.8275,45.1662,2020-02-04,0,0,0
3504,New Caledonia,France,-20.9043,165.618,2020-02-04,0,0,0
3505,Reunion,France,-21.1351,55.2471,2020-02-04,0,0,0
3506,Saint Barthelemy,France,17.9,-62.8333,2020-02-04,0,0,0
3507,St Martin,France,18.0708,-63.0501,2020-02-04,0,0,0
3508,Martinique,France,14.6415,-61.0242,2020-02-04,0,0,0
3509,,France,46.2276,2.2137,2020-02-04,6,0,0
3510,,Gabon,-0.8037,11.6094,2020-02-04,0,0,0
3511,,Gambia,13.4432,-15.3101,2020-02-04,0,0,0
3512,,Georgia,42.3154,43.3569,2020-02-04,0,0,0
3513,,Germany,51.0,9.0,2020-02-04,12,0,0
3514,,Ghana,7.9465,-1.0232,2020-02-04,0,0,0
3515,,Greece,39.0742,21.8243,2020-02-04,0,0,0
3516,,Guatemala,15.7835,-90.2308,2020-02-04,0,0,0
3517,,Guinea,9.9456,-9.6966,2020-02-04,0,0,0
3518,,Guyana,5.0,-58.75,2020-02-04,0,0,0
3519,,Haiti,18.9712,-72.2852,2020-02-04,0,0,0
3520,,Holy See,41.9029,12.4534,2020-02-04,0,0,0
3521,,Honduras,15.2,-86.2419,2020-02-04,0,0,0
3522,,Hungary,47.1625,19.5033,2020-02-04,0,0,0
3523,,Iceland,64.9631,-19.0208,2020-02-04,0,0,0
3524,,India,21.0,78.0,2020-02-04,3,0,0
3525,,Indonesia,-0.7893,113.9213,2020-02-04,0,0,0
3526,,Iran,32.0,53.0,2020-02-04,0,0,0
3527,,Iraq,33.0,44.0,2020-02-04,0,0,0
3528,,Ireland,53.1424,-7.6921,2020-02-04,0,0,0
3529,,Israel,31.0,35.0,2020-02-04,0,0,0
3530,,Italy,43.0,12.0,2020-02-04,2,0,0
3531,,Jamaica,18.1096,-77.2975,2020-02-04,0,0,0
3532,,Japan,36.0,138.0,2020-02-04,22,0,1
3533,,Jordan,31.24,36.51,2020-02-04,0,0,0
3534,,Kazakhstan,48.0196,66.9237,2020-02-04,0,0,0
3535,,Kenya,-0.0236,37.9062,2020-02-04,0,0,0
3536,,South Korea,36.0,128.0,2020-02-04,16,0,0
3537,,Kuwait,29.5,47.75,2020-02-04,0,0,0
3538,,Kyrgyzstan,41.2044,74.7661,2020-02-04,0,0,0
3539,,Latvia,56.8796,24.6032,2020-02-04,0,0,0
3540,,Lebanon,33.8547,35.8623,2020-02-04,0,0,0
3541,,Liberia,6.4281,-9.4295,2020-02-04,0,0,0
3542,,Liechtenstein,47.14,9.55,2020-02-04,0,0,0
3543,,Lithuania,55.1694,23.8813,2020-02-04,0,0,0
3544,,Luxembourg,49.8153,6.1296,2020-02-04,0,0,0
3545,,Madagascar,-18.7669,46.8691,2020-02-04,0,0,0
3546,,Malaysia,2.5,112.5,2020-02-04,10,0,0
3547,,Maldives,3.2028,73.2207,2020-02-04,0,0,0
3548,,Malta,35.9375,14.3754,2020-02-04,0,0,0
3549,,Mauritania,21.0079,10.9408,2020-02-04,0,0,0
3550,,Mauritius,-20.2,57.5,2020-02-04,0,0,0
3551,,Mexico,23.6345,-102.5528,2020-02-04,0,0,0
3552,,Moldova,47.4116,28.3699,2020-02-04,0,0,0
3553,,Monaco,43.7333,7.4167,2020-02-04,0,0,0
3554,,Mongolia,46.8625,103.8467,2020-02-04,0,0,0
3555,,Montenegro,42.5,19.3,2020-02-04,0,0,0
3556,,Morocco,31.7917,-7.0926,2020-02-04,0,0,0
3557,,Namibia,-22.9576,18.4904,2020-02-04,0,0,0
3558,,Nepal,28.1667,84.25,2020-02-04,1,0,0
3559,Aruba,Netherlands,12.5186,-70.0358,2020-02-04,0,0,0
3560,Curacao,Netherlands,12.1696,-68.99,2020-02-04,0,0,0
3561,Sint Maarten,Netherlands,18.0425,-63.0548,2020-02-04,0,0,0
3562,,Netherlands,52.1326,5.2913,2020-02-04,0,0,0
3563,,New Zealand,-40.9006,174.886,2020-02-04,0,0,0
3564,,Nicaragua,12.8654,-85.2072,2020-02-04,0,0,0
3565,,Niger,17.6078,8.0817,2020-02-04,0,0,0
3566,,Nigeria,9.082,8.6753,2020-02-04,0,0,0
3567,,North Macedonia,41.6086,21.7453,2020-02-04,0,0,0
3568,,Norway,60.472,8.4689,2020-02-04,0,0,0
3569,,Oman,21.0,57.0,2020-02-04,0,0,0
3570,,Pakistan,30.3753,69.3451,2020-02-04,0,0,0
3571,,Panama,8.538,-80.7821,2020-02-04,0,0,0
3572,,Papua New Guinea,-6.315,143.9555,2020-02-04,0,0,0
3573,,Paraguay,-23.4425,-58.4438,2020-02-04,0,0,0
3574,,Peru,-9.19,-75.0152,2020-02-04,0,0,0
3575,,Philippines,13.0,122.0,2020-02-04,2,1,0
3576,,Poland,51.9194,19.1451,2020-02-04,0,0,0
3577,,Portugal,39.3999,-8.2245,2020-02-04,0,0,0
3578,,Qatar,25.3548,51.1839,2020-02-04,0,0,0
3579,,Romania,45.9432,24.9668,2020-02-04,0,0,0
3580,,Russia,60.0,90.0,2020-02-04,2,0,0
3581,,Rwanda,-1.9403,29.8739,2020-02-04,0,0,0
3582,,Saint Lucia,13.9094,-60.9789,2020-02-04,0,0,0
3583,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-02-04,0,0,0
3584,,San Marino,43.9424,12.4578,2020-02-04,0,0,0
3585,,Saudi Arabia,24.0,45.0,2020-02-04,0,0,0
3586,,Senegal,14.4974,-14.4524,2020-02-04,0,0,0
3587,,Serbia,44.0165,21.0059,2020-02-04,0,0,0
3588,,Seychelles,-4.6796,55.492,2020-02-04,0,0,0
3589,,Singapore,1.2833,103.8333,2020-02-04,24,0,0
3590,,Slovakia,48.669,19.699,2020-02-04,0,0,0
3591,,Slovenia,46.1512,14.9955,2020-02-04,0,0,0
3592,,Somalia,5.1521,46.1996,2020-02-04,0,0,0
3593,,South Africa,-30.5595,22.9375,2020-02-04,0,0,0
3594,,Spain,40.0,-4.0,2020-02-04,1,0,0
3595,,Sri Lanka,7.0,81.0,2020-02-04,1,0,0
3596,,Sudan,12.8628,30.2176,2020-02-04,0,0,0
3597,,Suriname,3.9193,-56.0278,2020-02-04,0,0,0
3598,,Sweden,63.0,16.0,2020-02-04,1,0,0
3599,,Switzerland,46.8182,8.2275,2020-02-04,0,0,0
3600,,Taiwan*,23.7,121.0,2020-02-04,11,0,0
3601,,Tanzania,-6.369,34.8888,2020-02-04,0,0,0
3602,,Thailand,15.0,101.0,2020-02-04,25,0,5
3603,,Togo,8.6195,0.8248,2020-02-04,0,0,0
3604,,Trinidad and Tobago,10.6918,-61.2225,2020-02-04,0,0,0
3605,,Tunisia,34.0,9.0,2020-02-04,0,0,0
3606,,Turkey,38.9637,35.2433,2020-02-04,0,0,0
3607,,Uganda,1.0,32.0,2020-02-04,0,0,0
3608,,Ukraine,48.3794,31.1656,2020-02-04,0,0,0
3609,,United Arab Emirates,24.0,54.0,2020-02-04,5,0,0
3610,Bermuda,United Kingdom,32.3078,-64.7505,2020-02-04,0,0,0
3611,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-02-04,0,0,0
3612,Channel Islands,United Kingdom,49.3723,-2.3644,2020-02-04,0,0,0
3613,Gibraltar,United Kingdom,36.1408,-5.3536,2020-02-04,0,0,0
3614,Isle of Man,United Kingdom,54.2361,-4.5481,2020-02-04,0,0,0
3615,Montserrat,United Kingdom,16.7425,-62.1874,2020-02-04,0,0,0
3616,,United Kingdom,55.3781,-3.4360000000000004,2020-02-04,2,0,0
3617,,Uruguay,-32.5228,-55.7658,2020-02-04,0,0,0
3618,,US,37.0902,-95.7129,2020-02-04,11,0,0
3619,,Uzbekistan,41.3775,64.5853,2020-02-04,0,0,0
3620,,Venezuela,6.4238,-66.5897,2020-02-04,0,0,0
3621,,Vietnam,16.0,108.0,2020-02-04,8,0,1
3622,,Zambia,-15.4167,28.2833,2020-02-04,0,0,0
3623,,Zimbabwe,-20.0,30.0,2020-02-04,0,0,0
